Timestamp,0003-0019,0022-0074,0023-0077,0025-0102,0028-0114,0035-0125,0037-0131,0043-0142,0045-0157,0050-0160,0051-0164,0055-0179,0057-0175,0058-0182,0068-0203,0073-0212,0074-0221,0075-0215,0076-0216,0077-0226,0080-0229,0082-0236,0091-0252,0101-0271,0103-0277,0104-0279,0105-0278,0106-0282,0107-0287,0109-0295,0111-0304,0113-0303,0115-0311,0117-0319,0118-0320,0124-0332,0125-0332,0126-0341,0131-0341,0132-0344,0139-0355,0147-0378,0150-0384,0153-0391,0158-0412,0160-0418,0162-0412,0168-0433,0174-0460,0175-0456,0176-0464,0178-0470,0183-0484,0195-0508,0199-0541,0201-0560,0202-0566,0203-0572,0204-0584,0206-0612,0210-0625,0213-0635,0220-0658,0221-0661,0226-0678,0233-0705,0238-0721,0241-0748,0248-0759,0249-0760,0251-0770,0255-0775,0258-0794,0259-0792,0261-0791,0263-0810,0267-0824,0271-0831,0274-0831,0277-0837,0279-0840,0282-0859,0284-0859,0286-0862,0288-0875,0291-0879,0292-0882,0293-0889,0294-0894,0301-0914,0305-0927,0307-0935,0318-0990,0320-0995,0324-1009,0329-1028,0330-1028,0335-1049,0341-1089,0343-1098,0347-1113,0349-1133,0350-1126,0354-1145,0355-1143,0359-1162,0360-1166,0362-1168,0366-1177,0369-1185,0370-1189,0372-1199,0375-1213,0380-1223,0382-1233,0389-1266,0390-1281,0391-1285,0393-1318,0394-1328,0396-1329,0403-1368,0415-1453,0418-1456,0419-1457,0421-1469,0427-1480,0428-1481,0429-1485,0431-1488,0433-1501,0434-1512,0437-1512,0438-1515,0444-1527,0447-1535,0448-1549,0451-1556
1740,0.620879121,0.912280702,0,0.02292769,0.895833333,0.966783217,0.945804196,0,0.857585139,0.990196078,1,0.794354839,0.846376812,0.988038278,0,0.34375,0.983350676,0.417366947,0.965,0.970588235,0.991496599,0.997575758,0.99829932,0.974358974,0.964912281,0,0.958333333,0,0,0.992753623,0.996779388,0.928104575,0.941176471,0.980519481,0.472916667,1,0.996323529,0.983102919,0,0.989619377,0.985294118,0.929411765,0,0,0.943771626,0.561878952,0.95,0,0.972839506,0,0.994708995,0.899176955,0.927083333,0.942307692,0.991071429,0.790697674,0.900584795,0.857585139,0,0.973429952,0.755,0.105603448,0,0,0.97826087,0,0.974358974,0.950310559,0,0.990196078,0.125994695,0,0.193444137,0.96875,0.7734375,0.986666667,0.973684211,0.85,0.977777778,0.971875,0.961937716,0.810650888,0.997619048,0,0.714285714,0.853909465,0.606451613,0,0.704761905,0.598615917,0.675889328,0.472222222,0.985893417,0,0.964882943,0.853968254,1,0.939583333,0.946572581,0.958333333,0,0.669590643,0.540909091,0.927670311,0.956168831,0.952,0.656346749,0.967105263,0,0.982539683,0.797008547,0.934166667,0.926742532,0.973534972,0.933333333,0.914772727,0.694940476,0.849264706,0.47044335,0.915343915,0.848901099,0.901544402,0.933854908,1,0.013888889,0.997942387,1,0.958333333,0.007142857,0.871064468,1,0.197368421,0.961180124,0.02962963,0.930147059,0.128888889,0.001111111,0
1750,0.625457875,0.906432749,0,0.026455026,0.892361111,0.966783217,0.947552448,0,0.86377709,0.996732026,1,0.807459677,0.852173913,0.990430622,0,0.363636364,0.985431842,0.422969188,0.961666667,0.972222222,0.989795918,0.995151515,0.996598639,0.972527473,0.961988304,0,0.958333333,0,0,0.994565217,0.998389694,0.931372549,0.931888545,0.978354978,0.483333333,1,0.996323529,0.984639017,0,0.989619377,0.985294118,0.941176471,0,0,0.948096886,0.571815718,0.95,0,0.97037037,0,0.994708995,0.899176955,0.927083333,0.944230769,0.988095238,0.803268385,0.891812865,0.873065015,0,0.983091787,0.7425,0.104525862,0,0,0.97515528,0,0.97275641,0.950310559,0,0.996732026,0.132625995,0,0.198060942,0.974431818,0.7734375,0.986666667,0.967105263,0.873529412,0.981481481,0.975,0.975778547,0.804733728,0.995238095,0,0.706004141,0.868312757,0.609677419,0,0.704761905,0.615916955,0.671936759,0.467013889,0.984326019,0,0.961538462,0.853968254,0.99375,0.945833333,0.94858871,0.960648148,0,0.678362573,0.538636364,0.93019344,0.957792208,0.958,0.628482972,0.967105263,0,0.979365079,0.792735043,0.9325,0.93029872,0.979206049,0.940740741,0.909090909,0.705357143,0.871323529,0.487684729,0.914814815,0.855769231,0.903474903,0.931009957,1,0.038888889,0.995884774,1,0.96969697,0.011904762,0.877061469,1,0.203508772,0.951863354,0.037037037,0.941176471,0.142222222,0.002222222,0
1760,0.622710623,0.906432749,0,0.014109347,0.902777778,0.968531469,0.944055944,0,0.876160991,0.996732026,1,0.808467742,0.852173913,0.992822967,0,0.389204545,0.984391259,0.428571429,0.963333333,0.971405229,0.99829932,0.998787879,0.996598639,0.972527473,0.964912281,0,0.966666667,0,0,0.996376812,0.996779388,0.931372549,0.938080495,0.980519481,0.485416667,1,0.992647059,0.986175115,0,0.989619377,0.977941176,0.935294118,0,0,0.942041522,0.583559169,0.95,0,0.972016461,0,0.994708995,0.899176955,0.934895833,0.940384615,0.988095238,0.805782527,0.891812865,0.873065015,0,0.971014493,0.75,0.109913793,0,0,0.97826087,0,0.974358974,0.954451346,0,0.996732026,0.136604775,0,0.198060942,0.971590909,0.7734375,0.991111111,0.970394737,0.870588235,0.981481481,0.96875,0.968858131,0.820512821,0.995238095,0,0.724637681,0.868312757,0.608064516,0,0.693333333,0.612456747,0.671936759,0.477430556,0.985893417,0,0.966555184,0.850793651,0.990625,0.947916667,0.947580645,0.965277778,0,0.682748538,0.570454545,0.932716569,0.956168831,0.954,0.653250774,0.971491228,0,0.982539683,0.800213675,0.9375,0.93029872,0.973534972,0.951111111,0.916666667,0.711309524,0.875,0.481527094,0.917989418,0.857142857,0.905405405,0.936699858,1,0.036111111,0.991769547,1,0.962121212,0.013095238,0.874062969,1,0.205263158,0.961180124,0.04,0.9375,0.133333333,0,0
1770,0.633699634,0.915204678,0,0.021164021,0.916666667,0.958041958,0.945804196,0,0.86377709,0.996732026,1,0.806451613,0.846376812,0.985645933,0,0.394886364,0.985431842,0.428571429,0.96,0.98120915,0.989795918,0.997575758,0.994897959,0.974358974,0.961988304,0,0.9625,0,0,0.994565217,0.998389694,0.928104575,0.938080495,0.978354978,0.50625,1,0.992647059,0.983102919,0,0.982698962,0.985294118,0.935294118,0,0,0.948961938,0.586269196,0.95625,0,0.969547325,0,0.997354497,0.897119342,0.932291667,0.942307692,0.988095238,0.811439346,0.891812865,0.86996904,0,0.973429952,0.75,0.109913793,0,0,0.976708075,0,0.97275641,0.960662526,0,0.996732026,0.140583554,0,0.197137581,0.971590909,0.7734375,0.98962963,0.967105263,0.873529412,0.977777778,0.971875,0.972318339,0.839250493,0.995238095,0,0.720496894,0.87654321,0.633870968,0,0.702857143,0.629757785,0.683794466,0.477430556,0.985893417,0,0.961538462,0.857142857,1,0.94375,0.952620968,0.965277778,0,0.687134503,0.568181818,0.933557611,0.957792208,0.954,0.647058824,0.973684211,0,0.982539683,0.802350427,0.939166667,0.931009957,0.975425331,0.943703704,0.909090909,0.705357143,0.852941176,0.488916256,0.916931217,0.85989011,0.908301158,0.93598862,1,0.058333333,0.99382716,1,0.956439394,0.00952381,0.88005997,1,0.213157895,0.961180124,0.032592593,0.9375,0.102222222,0.000555556,0
1780,0.631868132,0.912280702,0,0.026455026,0.902777778,0.97027972,0.951048951,0,0.860681115,0.993464052,1,0.814516129,0.849275362,0.992822967,0,0.380681818,0.98855359,0.420168067,0.965,0.977124183,0.991496599,0.997575758,0.99829932,0.968864469,0.973684211,0,0.975,0,0,0.992753623,1,0.934640523,0.931888545,0.984848485,0.504166667,1,1,0.984639017,0,0.98615917,0.977941176,0.938235294,0,0,0.955882353,0.586269196,0.95625,0,0.967901235,0,0.997354497,0.907407407,0.934895833,0.948076923,0.991071429,0.812696417,0.888888889,0.879256966,0,0.973429952,0.7675,0.107758621,0,0,0.97826087,0,0.971153846,0.962732919,0,0.996732026,0.136604775,0,0.198522622,0.980113636,0.78515625,0.986666667,0.970394737,0.864705882,0.981481481,0.971875,0.965397924,0.824457594,0.997619048,0,0.714285714,0.860082305,0.622580645,0,0.702857143,0.602076125,0.679841897,0.46875,0.987460815,0,0.963210702,0.853968254,0.99375,0.941666667,0.946572581,0.962962963,0,0.698830409,0.559090909,0.935239697,0.957792208,0.956,0.650154799,0.969298246,0,0.987301587,0.799145299,0.935833333,0.937411095,0.973534972,0.936296296,0.916666667,0.71577381,0.856617647,0.488916256,0.917989418,0.869505495,0.913127413,0.938122333,1,0.066666667,0.989711934,1,0.962121212,0.01547619,0.887556222,1,0.216666667,0.962732919,0.038518519,0.9375,0.137777778,0.000555556,0
1790,0.628205128,0.897660819,0,0.037037037,0.895833333,0.97027972,0.947552448,0,0.857585139,0.996732026,1,0.813508065,0.849275362,0.992822967,0.00390625,0.411931818,0.987513007,0.420168067,0.97,0.97875817,0.991496599,1,0.99829932,0.976190476,0.964912281,0,0.970833333,0,0,0.994565217,0.996779388,0.937908497,0.944272446,0.987012987,0.5,1,0.996323529,0.987711214,0,0.989619377,0.981617647,0.938235294,0,0,0.955882353,0.594399277,0.953125,0,0.973662551,0,0.997354497,0.893004115,0.927083333,0.940384615,0.994047619,0.815839095,0.900584795,0.876160991,0,0.973429952,0.76,0.101293103,0,0,0.976708075,0,0.97275641,0.956521739,0,0.996732026,0.140583554,0,0.203139428,0.971590909,0.7734375,0.98962963,0.967105263,0.870588235,0.977777778,0.975,0.972318339,0.82642998,1,0,0.714285714,0.858024691,0.614516129,0,0.699047619,0.619377163,0.679841897,0.479166667,0.990595611,0,0.969899666,0.847619048,0.990625,0.945833333,0.94858871,0.965277778,0,0.692982456,0.584090909,0.93608074,0.959415584,0.958,0.637770898,0.958333333,0,0.984126984,0.802350427,0.936666667,0.93314367,0.97731569,0.943703704,0.90530303,0.724702381,0.856617647,0.479064039,0.92010582,0.857142857,0.913127413,0.93598862,1,0.047222222,0.991769547,1,0.96969697,0.016666667,0.884557721,1,0.221929825,0.958074534,0.028148148,0.9375,0.142222222,0.001666667,0
1800,0.634615385,0.903508772,0,0.040564374,0.895833333,0.965034965,0.945804196,0,0.857585139,0.996732026,1,0.82358871,0.852173913,0.988038278,0.0078125,0.411931818,0.992715921,0.431372549,0.965,0.984477124,0.994897959,0.998787879,1,0.97985348,0.959064327,0,0.9625,0,0,0.992753623,0.998389694,0.934640523,0.938080495,0.982683983,0.502083333,1,0.996323529,0.984639017,0,0.982698962,0.988970588,0.947058824,0,0,0.948096886,0.600722674,0.95,0,0.974485597,0,0.997354497,0.897119342,0.924479167,0.944230769,0.994047619,0.818981772,0.906432749,0.879256966,0,0.975845411,0.7725,0.114224138,0,0,0.97826087,0,0.982371795,0.964803313,0,0.996732026,0.140583554,0,0.203601108,0.974431818,0.78125,0.98962963,0.963815789,0.861764706,0.985185185,0.96875,0.961937716,0.840236686,0.997619048,0,0.716356108,0.866255144,0.608064516,0,0.702857143,0.598615917,0.673913043,0.472222222,0.989028213,0,0.966555184,0.847619048,1,0.945833333,0.958669355,0.965277778,0,0.69005848,0.565909091,0.934398654,0.961038961,0.952,0.665634675,0.969298246,0,0.982539683,0.802350427,0.934166667,0.936699858,0.97731569,0.948148148,0.912878788,0.709821429,0.856617647,0.504926108,0.919047619,0.866758242,0.904440154,0.941678521,1,0.080555556,0.995884774,1,0.965909091,0.016666667,0.887556222,1,0.224561404,0.958074534,0.038518519,0.948529412,0.133333333,0.001111111,0
1810,0.639194139,0.903508772,0,0.031746032,0.90625,0.975524476,0.951048951,0,0.860681115,1,1,0.825604839,0.852173913,0.992822967,0,0.409090909,0.98855359,0.434173669,0.965,0.985294118,0.993197279,1,0.99829932,0.97985348,0.964912281,0,0.975,0,0,0.994565217,0.998389694,0.937908497,0.944272446,0.987012987,0.508333333,1,0.996323529,0.987711214,0,0.989619377,0.977941176,0.941176471,0,0,0.954152249,0.605239386,0.9625,0,0.976954733,0,0.997354497,0.895061728,0.934895833,0.951923077,0.991071429,0.823381521,0.900584795,0.879256966,0,0.968599034,0.7675,0.114224138,0,0,0.98447205,0,0.977564103,0.960662526,0,0.996732026,0.141909814,0,0.202216066,0.977272727,0.77734375,0.992592593,0.967105263,0.870588235,0.977777778,0.971875,0.968858131,0.82938856,0.995238095,0,0.712215321,0.855967078,0.608064516,0,0.702857143,0.602076125,0.673913043,0.473958333,0.989028213,0,0.964882943,0.857142857,0.996875,0.95,0.953629032,0.967592593,0,0.688596491,0.595454545,0.937762826,0.961038961,0.956,0.665634675,0.971491228,0,0.984126984,0.805555556,0.94,0.935277383,0.982986767,0.951111111,0.909090909,0.720238095,0.882352941,0.495073892,0.91957672,0.866758242,0.914092664,0.940967283,1,0.080555556,0.99382716,1,0.971590909,0.01547619,0.892053973,1,0.24122807,0.961180124,0.041481481,0.941176471,0.151111111,0.001666667,0
1820,0.634615385,0.906432749,0,0.040564374,0.909722222,0.973776224,0.954545455,0,0.860681115,0.996732026,1,0.833669355,0.872463768,0.992822967,0,0.409090909,0.98855359,0.434173669,0.965,0.985294118,0.994897959,1,0.99829932,0.976190476,0.970760234,0,0.975,0,0,0.994565217,0.998389694,0.937908497,0.947368421,0.987012987,0.5125,1,0.996323529,0.987711214,0,0.989619377,0.985294118,0.932352941,0,0,0.954152249,0.619692864,0.95625,0,0.976131687,0,1,0.886831276,0.927083333,0.955769231,0.994047619,0.83469516,0.906432749,0.879256966,0,0.973429952,0.7625,0.123922414,0,0,0.98447205,0,0.974358974,0.960662526,0,0.996732026,0.136604775,0,0.205909511,0.974431818,0.77734375,0.98962963,0.970394737,0.873529412,0.981481481,0.971875,0.972318339,0.8382643,1,0,0.718426501,0.860082305,0.611290323,0,0.706666667,0.60899654,0.666007905,0.477430556,0.989028213,0,0.963210702,0.853968254,0.996875,0.947916667,0.951612903,0.969907407,0,0.700292398,0.597727273,0.933557611,0.956168831,0.966,0.696594427,0.973684211,0,0.99047619,0.808760684,0.938333333,0.936699858,0.979206049,0.958518519,0.926136364,0.724702381,0.856617647,0.495073892,0.922222222,0.870879121,0.91988417,0.943100996,1,0.102777778,0.99382716,1,0.96780303,0.028571429,0.893553223,1,0.249122807,0.972049689,0.031111111,0.959558824,0.151111111,0.001666667,0
1830,0.641025641,0.915204678,0,0.045855379,0.899305556,0.965034965,0.956293706,0,0.86377709,0.993464052,1,0.841733871,0.860869565,0.992822967,0,0.448863636,0.992715921,0.43697479,0.968333333,0.984477124,0.993197279,1,0.996598639,0.97985348,0.970760234,0,0.979166667,0,0,0.994565217,1,0.934640523,0.941176471,0.987012987,0.527083333,1,0.996323529,0.99078341,0,0.98615917,0.985294118,0.938235294,0,0,0.957612457,0.619692864,0.959375,0,0.976954733,0,0.997354497,0.899176955,0.9296875,0.95,0.99702381,0.830295412,0.888888889,0.879256966,0,0.973429952,0.7725,0.132543103,0,0,0.97826087,0,0.975961538,0.960662526,0,0.993464052,0.139257294,0,0.20544783,0.974431818,0.78125,0.991111111,0.967105263,0.867647059,0.985185185,0.978125,0.975778547,0.847140039,1,0,0.718426501,0.855967078,0.601612903,0,0.708571429,0.615916955,0.681818182,0.479166667,0.989028213,0,0.969899666,0.844444444,0.99375,0.954166667,0.95766129,0.965277778,0,0.700292398,0.604545455,0.938603869,0.959415584,0.964,0.693498452,0.971491228,0,0.985714286,0.80982906,0.94,0.93883357,0.975425331,0.961481481,0.912878788,0.727678571,0.856617647,0.507389163,0.926455026,0.875,0.915057915,0.942389758,1,0.15,0.989711934,1,0.962121212,0.030952381,0.901049475,1,0.252631579,0.964285714,0.035555556,0.959558824,0.12,0.000555556,0
1840,0.647435897,0.906432749,0,0.040564374,0.899305556,0.977272727,0.954545455,0,0.860681115,0.996732026,1,0.838709677,0.857971014,0.995215311,0,0.423295455,0.989594173,0.43977591,0.968333333,0.988562092,0.991496599,1,0.99829932,0.97985348,0.964912281,0,0.979166667,0,0,0.998188406,1,0.937908497,0.938080495,0.987012987,0.529166667,1,0.996323529,0.99078341,0,0.989619377,0.985294118,0.938235294,0,0,0.958477509,0.62601626,0.959375,0,0.973662551,0,0.997354497,0.905349794,0.927083333,0.95,0.994047619,0.832181018,0.894736842,0.897832817,0,0.963768116,0.765,0.13362069,0,0,0.979813665,0,0.980769231,0.962732919,0,0.993464052,0.141909814,0,0.208217913,0.974431818,0.7734375,0.992592593,0.970394737,0.882352941,0.985185185,0.978125,0.975778547,0.84122288,0.997619048,0,0.724637681,0.862139918,0.616129032,0,0.706666667,0.629757785,0.66798419,0.458333333,0.990595611,0,0.964882943,0.841269841,1,0.954166667,0.960685484,0.965277778,0,0.701754386,0.611363636,0.944491169,0.959415584,0.962,0.678018576,0.973684211,0,0.992063492,0.806623932,0.941666667,0.93314367,0.973534972,0.946666667,0.912878788,0.729166667,0.867647059,0.514778325,0.922751323,0.873626374,0.91988417,0.942389758,1,0.111111111,0.99382716,1,0.964015152,0.044047619,0.895052474,1,0.260526316,0.965838509,0.047407407,0.952205882,0.137777778,0.001666667,0
1850,0.642857143,0.912280702,0,0.042328042,0.913194444,0.977272727,0.956293706,0,0.860681115,1,1,0.846774194,0.849275362,0.992822967,0,0.4375,0.991675338,0.428571429,0.971666667,0.989379085,0.994897959,1,0.99829932,0.981684982,0.970760234,0,0.983333333,0,0,0.994565217,0.998389694,0.944444444,0.950464396,0.987012987,0.53125,1,0.996323529,0.984639017,0,0.98615917,0.985294118,0.941176471,0,0,0.961072664,0.631436314,0.965625,0,0.977777778,0,1,0.897119342,0.924479167,0.951923077,0.99702381,0.838466373,0.900584795,0.882352941,0,0.975845411,0.785,0.135775862,0,0,0.979813665,0,0.987179487,0.971014493,0,1,0.144562334,0,0.211449677,0.977272727,0.7734375,0.992592593,0.960526316,0.870588235,0.981481481,0.975,0.975778547,0.8382643,1,0,0.718426501,0.83127572,0.6,0,0.700952381,0.626297578,0.681818182,0.480902778,0.989028213,0,0.974916388,0.841269841,0.996875,0.947916667,0.955645161,0.972222222,0,0.707602339,0.622727273,0.944491169,0.964285714,0.958,0.702786378,0.971491228,0,0.985714286,0.811965812,0.940833333,0.938122333,0.981096408,0.957037037,0.912878788,0.733630952,0.871323529,0.503694581,0.922222222,0.876373626,0.913127413,0.945945946,1,0.125,0.99382716,1,0.971590909,0.035714286,0.890554723,1,0.266666667,0.968944099,0.031111111,0.974264706,0.137777778,0.001111111,0
1860,0.64010989,0.909356725,0,0.042328042,0.895833333,0.980769231,0.956293706,0,0.873065015,1,1,0.851814516,0.857971014,0.992822967,0.0078125,0.465909091,0.990634755,0.43697479,0.973333333,0.986111111,0.994897959,0.997575758,0.99829932,0.978021978,0.973684211,0,0.9625,0,0,0.996376812,1,0.934640523,0.944272446,0.987012987,0.535416667,1,1,0.987711214,0,0.98615917,0.977941176,0.947058824,0,0,0.961072664,0.648599819,0.965625,0,0.975308642,0,0.997354497,0.905349794,0.934895833,0.948076923,0.994047619,0.84035198,0.897660819,0.888544892,0,0.97826087,0.79,0.131465517,0,0,0.98447205,0,0.980769231,0.966873706,0,0.996732026,0.151193634,0,0.21421976,0.971590909,0.796875,0.991111111,0.970394737,0.870588235,0.988888889,0.975,0.979238754,0.84418146,0.997619048,0,0.716356108,0.843621399,0.59516129,0,0.687619048,0.62283737,0.677865613,0.472222222,0.998432602,0,0.968227425,0.853968254,0.996875,0.95625,0.95766129,0.965277778,0,0.709064327,0.622727273,0.946173255,0.961038961,0.958,0.699690402,0.973684211,0,0.988888889,0.806623932,0.943333333,0.940967283,0.975425331,0.961481481,0.918560606,0.730654762,0.852941176,0.513546798,0.925396825,0.877747253,0.922779923,0.945945946,1,0.119444444,0.995884774,1,0.965909091,0.053571429,0.898050975,1,0.274561404,0.973602484,0.037037037,0.974264706,0.146666667,0.001111111,0
1870,0.65018315,0.906432749,0,0.047619048,0.90625,0.977272727,0.956293706,0,0.854489164,1,1,0.850806452,0.860869565,0.992822967,0.00390625,0.457386364,0.990634755,0.445378151,0.97,0.991013072,0.994897959,1,0.99829932,0.981684982,0.979532164,0,0.983333333,0,0,0.996376812,1,0.934640523,0.941176471,0.989177489,0.54375,1,1,0.992319508,0,0.982698962,0.985294118,0.938235294,0,0,0.956747405,0.644083107,0.959375,0,0.976954733,0,0.997354497,0.905349794,0.940104167,0.961538462,0.994047619,0.837837838,0.897660819,0.876160991,0,0.971014493,0.81,0.130387931,0,0,0.986024845,0,0.982371795,0.964803313,0,0.990196078,0.141909814,0,0.218374885,0.980113636,0.7734375,0.992592593,0.970394737,0.873529412,0.981481481,0.978125,0.975778547,0.849112426,0.997619048,0,0.712215321,0.855967078,0.601612903,0,0.704761905,0.619377163,0.677865613,0.477430556,0.989028213,0,0.973244147,0.850793651,0.996875,0.95625,0.959677419,0.969907407,0,0.719298246,0.625,0.947855341,0.964285714,0.964,0.724458204,0.971491228,0,0.988888889,0.806623932,0.939166667,0.938122333,0.979206049,0.962962963,0.910984848,0.730654762,0.875,0.516009852,0.926455026,0.881868132,0.918918919,0.946657183,1,0.172222222,0.991769547,1,0.979166667,0.048809524,0.896551724,1,0.272807018,0.968944099,0.031111111,0.966911765,0.142222222,0.001666667,0
1880,0.64010989,0.903508772,0,0.052910053,0.892361111,0.982517483,0.951048951,0,0.860681115,0.996732026,1,0.857862903,0.846376812,0.992822967,0.00390625,0.480113636,0.991675338,0.431372549,0.975,0.993464052,0.994897959,1,0.99829932,0.978021978,0.976608187,0,0.979166667,0,0,0.996376812,1,0.937908497,0.947368421,0.991341991,0.552083333,1,0.996323529,0.987711214,0,0.98615917,0.985294118,0.941176471,0,0,0.961072664,0.647696477,0.971875,0,0.975308642,0,0.997354497,0.897119342,0.940104167,0.953846154,0.99702381,0.847265871,0.906432749,0.885448916,0,0.980676329,0.7875,0.141163793,0,0,0.98757764,0,0.983974359,0.964803313,0,0.996732026,0.145888594,0,0.21421976,0.974431818,0.7734375,0.994074074,0.976973684,0.879411765,0.981481481,0.984375,0.982698962,0.852071006,1,0,0.722567288,0.847736626,0.591935484,0,0.695238095,0.647058824,0.683794466,0.482638889,0.989028213,0,0.971571906,0.850793651,1,0.952083333,0.959677419,0.969907407,0,0.711988304,0.640909091,0.943650126,0.962662338,0.968,0.674922601,0.973684211,0,0.987301587,0.808760684,0.945833333,0.943100996,0.979206049,0.961481481,0.914772727,0.730654762,0.860294118,0.518472906,0.92962963,0.881868132,0.922779923,0.948790896,1,0.158333333,0.995884774,1,0.965909091,0.047619048,0.889055472,1,0.277192982,0.972049689,0.042962963,0.959558824,0.128888889,0.002777778,0
1890,0.653846154,0.909356725,0,0.049382716,0.902777778,0.980769231,0.954545455,0,0.860681115,1,1,0.861895161,0.860869565,0.997607656,0.015625,0.494318182,0.990634755,0.442577031,0.976666667,0.994281046,0.994897959,1,0.996598639,0.97985348,0.970760234,0,0.979166667,0,0,0.998188406,0.998389694,0.931372549,0.950464396,0.987012987,0.558333333,1,0.992647059,0.992319508,0,0.98615917,0.988970588,0.944117647,0,0,0.961072664,0.654923216,0.9625,0,0.981069959,0,1,0.907407407,0.927083333,0.955769231,0.99702381,0.848522942,0.897660819,0.907120743,0,0.980676329,0.795,0.153017241,0,0,0.982919255,0,0.985576923,0.964803313,0,0.996732026,0.151193634,0,0.218374885,0.974431818,0.76953125,0.991111111,0.967105263,0.876470588,0.981481481,0.990625,0.982698962,0.854043393,1,0,0.716356108,0.83744856,0.59516129,0,0.71047619,0.62283737,0.693675889,0.477430556,0.995297806,0,0.964882943,0.86031746,1,0.95625,0.963709677,0.972222222,0,0.706140351,0.620454545,0.950378469,0.972402597,0.968,0.702786378,0.973684211,0,0.995238095,0.813034188,0.945,0.943100996,0.981096408,0.955555556,0.920454545,0.748511905,0.878676471,0.525862069,0.934920635,0.877747253,0.933397683,0.946657183,1,0.158333333,0.99382716,1,0.973484848,0.063095238,0.893553223,1,0.29122807,0.973602484,0.038518519,0.948529412,0.133333333,0.001111111,0
1900,0.655677656,0.903508772,0,0.051146384,0.90625,0.980769231,0.961538462,0,0.86377709,0.996732026,1,0.868951613,0.855072464,0.995215311,0,0.474431818,0.994797086,0.434173669,0.973333333,0.994281046,0.99829932,1,0.99829932,0.978021978,0.976608187,0,0.979166667,0,0,0.996376812,1,0.931372549,0.947368421,0.989177489,0.56875,1,1,0.989247312,0,0.989619377,0.985294118,0.944117647,0,0,0.967128028,0.655826558,0.96875,0,0.980246914,0,1,0.901234568,0.934895833,0.955769231,0.99702381,0.849151477,0.903508772,0.891640867,0,0.97826087,0.7975,0.143318966,0,0,0.98447205,0,0.985576923,0.973084886,0,0.996732026,0.145888594,0,0.220221607,0.977272727,0.78515625,0.994074074,0.970394737,0.876470588,0.988888889,0.98125,0.982698962,0.856015779,1,0,0.722567288,0.853909465,0.6,0,0.706666667,0.640138408,0.687747036,0.494791667,0.990595611,0,0.969899666,0.853968254,0.996875,0.954166667,0.963709677,0.969907407,0,0.716374269,0.631818182,0.952060555,0.965909091,0.966,0.730650155,0.975877193,0,0.992063492,0.808760684,0.945,0.941678521,0.982986767,0.97037037,0.918560606,0.751488095,0.871323529,0.522167488,0.92962963,0.885989011,0.933397683,0.951635846,1,0.194444444,1,1,0.96969697,0.076190476,0.898050975,1,0.293859649,0.972049689,0.038518519,0.963235294,0.155555556,0.000555556,0
1910,0.657509158,0.909356725,0,0.058201058,0.909722222,0.986013986,0.95979021,0,0.86377709,0.996732026,1,0.864919355,0.849275362,0.995215311,0,0.463068182,0.993756504,0.448179272,0.976666667,0.988562092,1,1,0.99829932,0.983516484,0.967836257,0,0.975,0,0,0.996376812,1,0.934640523,0.950464396,0.991341991,0.55625,1,0.996323529,0.992319508,0,0.989619377,0.988970588,0.944117647,0,0,0.965397924,0.66395664,0.9625,0,0.983539095,0,1,0.901234568,0.940104167,0.965384615,0.99702381,0.854179761,0.909356725,0.897832817,0,0.980676329,0.795,0.155172414,0,0,0.98757764,0,0.987179487,0.971014493,0,1,0.141909814,0,0.222530009,0.977272727,0.77734375,0.995555556,0.970394737,0.876470588,0.988888889,0.98125,0.982698962,0.862919132,1,0,0.706004141,0.843621399,0.606451613,0,0.693333333,0.626297578,0.701581028,0.473958333,0.990595611,0,0.97826087,0.853968254,0.996875,0.95625,0.958669355,0.979166667,0,0.719298246,0.643181818,0.947855341,0.970779221,0.966,0.721362229,0.98245614,0,0.992063492,0.807692308,0.9475,0.942389758,0.979206049,0.973333333,0.922348485,0.74702381,0.875,0.522167488,0.933862434,0.884615385,0.931467181,0.953769559,1,0.202777778,0.997942387,1,0.975378788,0.06547619,0.898050975,1,0.30877193,0.972049689,0.041481481,0.966911765,0.146666667,0.001111111,0
