Timestamp,0014-0059,0018-0068,0019-0070,0021-0068,0023-0074,0025-0087,0028-0080,0032-0091,0033-0093,0036-0096,0038-0100,0041-0108,0042-0116,0044-0141,0045-0119,0051-0160,0052-0169,0054-0184,0057-0192,0070-0236,0072-0237,0073-0241,0079-0259,0082-0273,0085-0277,0089-0279,0096-0294,0099-0294,0102-0310,0111-0367,0113-0376,0117-0388,0118-0392,0121-0414,0123-0403,0124-0413,0125-0406,0129-0424,0130-0433,0131-0438,0132-0436,0134-0473,0142-0500,0144-0523,0145-0526,0147-0546,0148-0546,0149-0564,0151-0569,0157-0582,0162-0613,0163-0617,0166-0620,0167-0624,0171-0631,0172-0648,0174-0644,0176-0651,0177-0644,0178-0644,0182-0662,0184-0687,0193-0746,0195-0743,0200-0759,0207-0773,0209-0775,0212-0788,0214-0807,0216-0806,0219-0813,0224-0829,0225-0837,0228-0846,0229-0839,0234-0850,0238-0862,0239-0857,0242-0859,0243-0864,0252-0895,0253-0902,0261-0914,0264-0928,0268-0942,0269-0944,0273-0953,0274-0958,0278-0967,0280-0981,0281-0983,0284-0986,0285-0989,0289-1015,0290-1011,0295-1012,0300-1037,0301-1034,0302-1045,0306-1069,0309-1068,0310-1140,0313-1089,0316-1102,0318-1113,0320-1129,0324-1155,0325-1156,0328-1152,0330-1160,0332-1167,0333-1171,0334-1181,0339-1210,0340-1215,0341-1219,0344-1236,0346-1252,0347-1260,0349-1264,0350-1287,0355-1305,0356-1302,0358-1315,0359-1329,0360-1316,0361-1321,0364-1332,0368-1340,0369-1346,0370-1358,0375-1361,0376-1362,0383-1382,0385-1388,0388-1404,0390-1413,0391-1414,0396-1435,0398-1443,0399-1439,0400-1446,0401-1447,0408-1469,0409-1473,0411-1476,0413-1481,0425-1516,0430-1544,0431-1551
44640,1,1,0.983436853,1,1,0.996341463,1,1,0,1,1,1,1,1,0.19138756,1,1,1,1,1,0.989417989,1,0.508333333,0.099206349,0.948559671,1,0.916363636,1,1,1,0.921481481,0.547504026,1,0.614741641,0.823529412,1,0.995833333,0.516339869,0.862700229,0.314935065,0.395833333,1,1,0.058441558,0.170868347,0.108730159,0.13671875,0.12960761,0,0,0,0.005602241,0.06501548,0.176470588,0.49704142,0.020594966,0.7,0.060874704,0.026470588,0.009868421,0.031347962,0.040031397,0.57299843,0.011904762,0,0.817283951,0.738823529,0.066716642,0,0.011029412,0.008361204,0,0.09122807,0.009290541,0,0,0,0,0,0.117063492,0.057453416,0.79314888,0,0,0,0.336384439,0,0,0,0.006153846,0.161111111,0.164444444,0.117647059,0.019021739,0.045,0.424107143,0,0.095238095,0.298850575,0.975490196,1,1,0.008641975,0,0,0,0.466346154,0.01010101,0,0,0,0.328421053,0.018004501,0,0.011904762,0.145833333,0.76984127,0.506666667,0.993055556,0.964285714,0.438735178,0.959057072,0.008403361,0.356033453,0.166891588,0.471819646,0.317663818,0.128676471,0,0.844155844,0,0,0.792857143,0,0,1,0.08994709,0.602766798,0.163690476,0.594117647,0.222222222,0.026153846,1,0.52173913,0.035573123,0.706153846,0.680434783,0,0,0.077419355
44700,1,1,0.99378882,1,1,0.99695122,1,1,0,1,1,1,1,1,0.184210526,1,1,1,1,1,0.987654321,1,0.502777778,0.10978836,0.940329218,1,0.914545455,1,1,1,0.911111111,0.560386473,1,0.596504559,0.823529412,1,0.995833333,0.539215686,0.90389016,0.297077922,0.40625,1,1,0.062770563,0.176470588,0.114285714,0.1484375,0.101070155,0.025062657,0,0,0,0.061919505,0.136470588,0.467455621,0.007437071,0.712,0.056737589,0.047058824,0,0.007836991,0.058869702,0.562009419,0,0,0.807407407,0.717647059,0.068965517,0,0.011029412,0,0,0.084210526,0.005067568,0,0,0,0,0,0.130952381,0.052018634,0.783926219,0,0,0,0.308924485,0,0,0,0.006153846,0.165277778,0.177777778,0.069204152,0.014130435,0.0375,0.397321429,0,0.077380952,0.286535304,0.97167756,1,1,0.007407407,0,0,0.005,0.460336538,0,0,0,0,0.330526316,0.021005251,0,0.016666667,0.195833333,0.75,0.471111111,1,0.941964286,0.444664032,0.957816377,0.014005602,0.366786141,0.170490328,0.466988728,0.282051282,0.150735294,0,0.853896104,0,0,0.735714286,0.001976285,0,1,0.074074074,0.592885375,0.157738095,0.599019608,0.238095238,0.013846154,1,0.51552795,0.039525692,0.710769231,0.665217391,0,0,0.073548387
44760,1,1,0.985507246,1,1,0.997560976,1,1,0,1,1,1,1,1,0.200956938,1,1,1,1,1,0.984126984,1,0.497222222,0.087301587,0.936213992,1,0.912727273,1,1,1,0.917037037,0.594202899,1,0.606382979,0.827731092,1,0.966666667,0.539215686,0.90617849,0.300324675,0.416666667,1,1,0.056277056,0.176470588,0.11984127,0.12109375,0.101070155,0.012531328,0,0,0.028011204,0.068111455,0.155294118,0.467455621,0.024599542,0.696,0.061465721,0.029411765,0.003289474,0.006269592,0.044740973,0.580847724,0.004761905,0,0.798765432,0.708235294,0.063718141,0,0.007352941,0.010033445,0,0.080701754,0.01097973,0,0,0,0,0,0.138888889,0.036490683,0.778656126,0,0,0,0.343249428,0,0,0,0,0.176388889,0.146666667,0.117647059,0.019565217,0.04375,0.446428571,0,0.099206349,0.286535304,0.977124183,1,1,0.013580247,0,0,0,0.463942308,0.013888889,0,0,0,0.332631579,0.022505626,0,0.021428571,0.179166667,0.759259259,0.528888889,0.993055556,0.950892857,0.411067194,0.956575682,0.005602241,0.369175627,0.174988754,0.47020934,0.309116809,0.158088235,0,0.844155844,0,0,0.761904762,0,0,1,0.116402116,0.59486166,0.154761905,0.580392157,0.211640212,0.027692308,1,0.519668737,0.043478261,0.686153846,0.676086957,0,0,0.07483871
44820,1,1,0.99378882,1,1,0.999390244,1,1,0,1,1,1,1,1,0.200956938,1,1,1,1,1,0.978835979,1,0.505555556,0.123015873,0.939300412,1,0.916363636,1,1,1,0.914074074,0.589371981,1,0.599544073,0.823529412,1,0.995833333,0.513071895,0.85583524,0.311688312,0.40625,1,1,0.062770563,0.18487395,0.118253968,0.12890625,0.114149822,0.007518797,0.010526316,0,0.014005602,0.074303406,0.157647059,0.449704142,0.018306636,0.705333333,0.057328605,0.032352941,0.003289474,0.02507837,0.062009419,0.582417582,0.016666667,0,0.809876543,0.738823529,0.055472264,0,0.003676471,0.010033445,0,0.09122807,0.005067568,0,0,0,0,0,0.126984127,0.033385093,0.795783926,0,0,0,0.327231121,0,0,0,0.010769231,0.204166667,0.195555556,0.08650519,0.017391304,0.04,0.40625,0,0.077380952,0.302134647,0.976579521,1,1,0.008641975,0,0,0,0.454326923,0.018939394,0,0,0,0.345263158,0.022505626,0,0.014285714,0.1625,0.753968254,0.497777778,0.993055556,0.915178571,0.415019763,0.961538462,0.011204482,0.348864994,0.174538911,0.471819646,0.290598291,0.128676471,0,0.852272727,0,0,0.761904762,0,0,1,0.105820106,0.584980237,0.157738095,0.57254902,0.195767196,0.013846154,1,0.49689441,0.035573123,0.698461538,0.641304348,0,0,0.091612903
44880,1,1,0.989648033,1,1,0.99695122,1,1,0,1,1,1,1,1,0.203349282,1,1,1,1,1,0.989417989,1,0.511111111,0.104497354,0.934156379,1,0.923636364,1,1,1,0.927407407,0.573268921,1,0.632978723,0.831932773,1,0.966666667,0.506535948,0.901601831,0.327922078,0.402777778,1,1,0.04978355,0.18767507,0.113492063,0.12109375,0.101070155,0.027568922,0,0,0,0.080495356,0.152941176,0.473372781,0.02173913,0.721333333,0.056737589,0.020588235,0.003289474,0.017241379,0.063579278,0.569858713,0.004761905,0,0.813580247,0.734117647,0.073463268,0,0.011029412,0.011705686,0,0.09122807,0.006756757,0,0,0,0,0,0.109126984,0.044254658,0.789196311,0,0,0,0.338672769,0,0,0,0.007692308,0.202777778,0.204444444,0.08650519,0.01576087,0.04375,0.379464286,0,0.101190476,0.289819376,0.97875817,1,1,0.011111111,0,0,0,0.46875,0.007575758,0,0,0,0.343157895,0.023255814,0,0.021428571,0.125,0.744708995,0.448888889,0.996527778,0.933035714,0.420948617,0.954094293,0.014005602,0.348864994,0.171390013,0.468599034,0.299145299,0.158088235,0,0.840909091,0,0,0.757142857,0,0,1,0.091710758,0.557312253,0.154761905,0.596078431,0.150793651,0.02,1,0.50310559,0.051383399,0.678461538,0.704347826,0,0,0.061935484
44940,1,1,0.997929607,1,1,0.998170732,1,1,0,1,1,1,1,1,0.210526316,1,1,1,1,1,0.987654321,1,0.497222222,0.101851852,0.936213992,1,0.914545455,1,1,1,0.905185185,0.568438003,1,0.607142857,0.81092437,1,1,0.522875817,0.885583524,0.272727273,0.416666667,1,1,0.056277056,0.173669468,0.112698413,0.15234375,0.103448276,0.012531328,0,0,0.005602241,0.080495356,0.138823529,0.50295858,0.016590389,0.705333333,0.053191489,0.026470588,0,0.006269592,0.063579278,0.584510727,0.007142857,0,0.808641975,0.731764706,0.08095952,0,0.025735294,0.001672241,0,0.09122807,0.003378378,0,0,0,0.001672241,0,0.123015873,0.046583851,0.77997365,0,0,0,0.370709382,0,0,0,0.003076923,0.168055556,0.124444444,0.076124567,0.015217391,0.04625,0.433035714,0,0.063492063,0.298850575,0.974945534,1,1,0.004938272,0,0,0,0.455528846,0.008838384,0,0,0,0.332631579,0.021005251,0,0.019047619,0.154166667,0.755291005,0.48,0.996527778,0.910714286,0.464426877,0.957816377,0.011204482,0.352449223,0.183535762,0.47020934,0.294871795,0.150735294,0,0.839285714,0,0,0.778571429,0.001976285,0,1,0.144620811,0.584980237,0.166666667,0.578431373,0.224867725,0.018461538,1,0.50310559,0.031620553,0.698461538,0.652173913,0,0.006410256,0.056774194
45000,1,1,0.989648033,1,1,0.998780488,1,1,0,1,1,1,1,1,0.208133971,1,1,1,1,1,0.991181658,1,0.502777778,0.093915344,0.934156379,1,0.921818182,1,1,1,0.92,0.584541063,1,0.592705167,0.827731092,1,0.995833333,0.519607843,0.924485126,0.329545455,0.4375,1,1,0.077922078,0.18767507,0.112698413,0.16796875,0.104637337,0.022556391,0,0,0.008403361,0.06501548,0.155294118,0.431952663,0.018306636,0.705333333,0.063238771,0.020588235,0.003289474,0.018808777,0.047880691,0.563055992,0.004761905,0,0.811111111,0.736470588,0.077961019,0,0.007352941,0,0,0.084210526,0.004222973,0,0,0,0,0,0.138888889,0.048913043,0.778656126,0,0,0,0.354691076,0,0,0,0.003076923,0.166666667,0.155555556,0.079584775,0.011413043,0.0425,0.450892857,0,0.10515873,0.29228243,0.981481481,1,1,0.001234568,0,0,0,0.449519231,0.012626263,0,0,0,0.330526316,0.024756189,0,0.014285714,0.179166667,0.768518519,0.457777778,0.993055556,0.955357143,0.464426877,0.951612903,0.028011204,0.378733572,0.16194332,0.468599034,0.307692308,0.176470588,0,0.845779221,0,0,0.783333333,0,0,1,0.098765432,0.596837945,0.160714286,0.584313725,0.208994709,0.024615385,1,0.517598344,0.043478261,0.716923077,0.686956522,0,0,0.083870968
45060,1,1,0.985507246,1,1,0.997560976,1,1,0,1,1,1,1,1,0.203349282,1,1,1,1,1,1,1,0.505555556,0.101851852,0.942386831,1,0.927272727,1,1,1,0.899259259,0.595813205,1,0.625379939,0.831932773,1,0.991666667,0.519607843,0.901601831,0.313311688,0.413194444,1,1,0.054112554,0.18767507,0.108730159,0.14453125,0.1117717,0.015037594,0,0,0.005602241,0.06501548,0.145882353,0.437869822,0.01201373,0.696,0.059101655,0.020588235,0,0.014106583,0.050235479,0.566718995,0.014285714,0,0.812345679,0.717647059,0.065967016,0.001904762,0.018382353,0,0,0.056140351,0.004222973,0,0,0,0,0,0.128968254,0.055124224,0.786561265,0,0,0,0.356979405,0,0,0,0.003076923,0.180555556,0.186666667,0.083044983,0.017391304,0.0425,0.4375,0,0.089285714,0.29228243,0.97875817,1,1,0.013580247,0,0,0,0.460336538,0.006313131,0,0,0,0.341052632,0.025506377,0,0.019047619,0.225,0.760582011,0.506666667,0.993055556,0.946428571,0.450592885,0.960297767,0.005602241,0.372759857,0.172289699,0.465378422,0.292022792,0.1875,0,0.849025974,0,0,0.769047619,0,0,1,0.137566138,0.596837945,0.151785714,0.578431373,0.224867725,0.016923077,1,0.507246377,0.043478261,0.735384615,0.691304348,0,0,0.078709677
45120,1,1,0.995859213,1,1,1,1,1,0,1,1,1,1,1,0.19138756,1,1,1,1,1,0.989417989,1,0.513888889,0.096560847,0.948559671,1,0.918181818,1,1,1,0.927407407,0.566827697,1,0.625379939,0.836134454,1,1,0.516339869,0.90389016,0.310064935,0.416666667,1,1,0.062770563,0.154061625,0.115873016,0.15234375,0.095124851,0.01754386,0,0,0.030812325,0.07120743,0.169411765,0.526627219,0.020022883,0.709333333,0.055555556,0.026470588,0,0.009404389,0.056514914,0.575614861,0.00952381,0,0.816049383,0.752941176,0.056971514,0,0.018382353,0,0,0.080701754,0.003378378,0,0,0,0,0,0.125,0.048136646,0.782608696,0,0,0,0.338672769,0,0,0,0.003076923,0.188888889,0.177777778,0.069204152,0.01576087,0.04875,0.450892857,0,0.103174603,0.304597701,0.974945534,1,1,0.011111111,0,0,0,0.455528846,0.007575758,0,0,0,0.334736842,0.017254314,0,0.023809524,0.133333333,0.78042328,0.506666667,0.993055556,0.9375,0.420948617,0.960297767,0.011204482,0.35125448,0.165991903,0.473429952,0.307692308,0.158088235,0,0.850649351,0,0,0.773809524,0,0,1,0.088183422,0.586956522,0.163690476,0.588235294,0.187830688,0.02,1,0.507246377,0.045454545,0.690769231,0.67173913,0,0.002136752,0.073548387
45180,1,1,0.983436853,1,1,0.997560976,1,1,0,1,1,1,1,1,0.196172249,1,1,1,1,1,0.991181658,1,0.519444444,0.111111111,0.945473251,1,0.925454545,1,1,1,0.939259259,0.600644122,1,0.620820669,0.836134454,1,1,0.513071895,0.887871854,0.316558442,0.423611111,1,1,0.051948052,0.198879552,0.11031746,0.15625,0.089179548,0,0,0,0.019607843,0.074303406,0.134117647,0.473372781,0.015446224,0.692,0.057328605,0.020588235,0,0.012539185,0.064364207,0.562009419,0,0,0.817283951,0.745882353,0.055472264,0,0.018382353,0,0,0.073684211,0.013513514,0,0,0,0,0,0.126984127,0.048136646,0.782608696,0,0,0,0.352402746,0,0,0,0.012307692,0.193055556,0.2,0.107266436,0.009782609,0.045,0.433035714,0,0.091269841,0.293103448,0.973311547,1,1,0.00617284,0,0,0,0.463942308,0.011363636,0,0,0,0.336842105,0.021755439,0,0.011904762,0.2125,0.753968254,0.528888889,0.996527778,0.950892857,0.432806324,0.959057072,0.005602241,0.369175627,0.175888439,0.476650564,0.300569801,0.180147059,0,0.849025974,0,0,0.79047619,0,0,1,0.105820106,0.59486166,0.157738095,0.574509804,0.224867725,0.018461538,1,0.52173913,0.031620553,0.712307692,0.7,0,0,0.08
45240,1,1,0.989648033,1,1,0.996341463,1,1,0,1,1,1,1,1,0.198564593,1,1,1,1,1,0.989417989,1,0.511111111,0.112433862,0.929012346,1,0.930909091,1,1,1,0.915555556,0.599033816,1,0.617781155,0.844537815,1,0.995833333,0.535947712,0.892448513,0.327922078,0.395833333,1,1,0.08008658,0.19047619,0.105555556,0.12109375,0.123662307,0,0,0,0.014005602,0.080495356,0.148235294,0.467455621,0.014302059,0.690666667,0.054373522,0.041176471,0.003289474,0,0.047095761,0.575614861,0.002380952,0,0.812345679,0.717647059,0.053223388,0,0.011029412,0,0,0.087719298,0.001689189,0,0,0,0,0,0.119047619,0.050465839,0.785243742,0,0,0,0.345537757,0,0,0,0,0.184722222,0.16,0.096885813,0.01576087,0.04375,0.424107143,0,0.10515873,0.305418719,0.974945534,1,1,0.003703704,0,0,0,0.462740385,0.01010101,0,0,0,0.336842105,0.015003751,0,0.021428571,0.1625,0.767195767,0.435555556,0.996527778,0.933035714,0.415019763,0.957816377,0.005602241,0.363201912,0.174538911,0.468599034,0.300569801,0.154411765,0,0.844155844,0,0,0.802380952,0,0,1,0.14638448,0.604743083,0.163690476,0.583333333,0.251322751,0.021538462,1,0.501035197,0.077075099,0.687692308,0.665217391,0,0.004273504,0.060645161
45300,1,1,0.991718427,1,1,0.999390244,1,1,0,1,1,1,1,1,0.188995215,1,1,1,1,1,0.998236332,1,0.511111111,0.121693122,0.944444444,1,0.923636364,1,1,1,0.924444444,0.610305958,1,0.61550152,0.831932773,1,1,0.522875817,0.933638444,0.303571429,0.402777778,1,1,0.060606061,0.173669468,0.107142857,0.14453125,0.095124851,0.035087719,0,0,0.00280112,0.077399381,0.141176471,0.49704142,0.011441648,0.722666667,0.057919622,0.041176471,0,0.009404389,0.07299843,0.578754579,0.00952381,0,0.804938272,0.738823529,0.065967016,0,0.022058824,0.010033445,0,0.077192982,0.01097973,0,0,0,0,0,0.134920635,0.048136646,0.79314888,0,0,0,0.354691076,0,0,0,0,0.176388889,0.182222222,0.089965398,0.021195652,0.0475,0.441964286,0,0.099206349,0.290640394,0.980936819,1,1,0.003703704,0,0,0,0.459134615,0.007575758,0,0,0,0.341052632,0.020255064,0,0.014285714,0.179166667,0.792328042,0.493333333,0.996527778,0.90625,0.442687747,0.965260546,0.011204482,0.376344086,0.172289699,0.473429952,0.314814815,0.139705882,0,0.852272727,0.000649351,0,0.811904762,0,0,1,0.077601411,0.592885375,0.166666667,0.587254902,0.195767196,0.023076923,1,0.519668737,0.053359684,0.681538462,0.658695652,0,0.004273504,0.068387097
45360,1,1,0.989648033,1,1,0.99695122,1,1,0,1,1,1,1,1,0.208133971,1,1,1,1,1,0.991181658,1,0.533333333,0.112433862,0.937242798,1,0.910909091,1,1,1,0.931851852,0.561996779,1,0.61550152,0.836134454,1,0.995833333,0.532679739,0.935926773,0.292207792,0.427083333,1,1,0.058441558,0.207282913,0.114285714,0.11328125,0.108204518,0,0,0,0.008403361,0.055727554,0.131764706,0.49112426,0.018306636,0.717333333,0.057328605,0.029411765,0,0.012539185,0.046310832,0.565672423,0,0,0.809876543,0.734117647,0.071214393,0,0.003676471,0,0,0.087719298,0.004222973,0,0,0,0,0,0.103174603,0.042701863,0.799736495,0,0,0,0.402745995,0,0,0,0.012307692,0.1875,0.142222222,0.076124567,0.013586957,0.04375,0.424107143,0,0.091269841,0.282430213,0.974945534,1,1,0.003703704,0,0,0,0.460336538,0.011363636,0,0,0,0.349473684,0.018004501,0,0.026190476,0.191666667,0.753968254,0.457777778,0.993055556,0.946428571,0.428853755,0.947890819,0.016806723,0.366786141,0.174988754,0.471819646,0.327635328,0.165441176,0,0.855519481,0,0,0.79047619,0.001976285,0,1,0.068783069,0.588932806,0.166666667,0.581372549,0.166666667,0.027692308,1,0.517598344,0.043478261,0.693846154,0.669565217,0.001602564,0,0.068387097
45420,1,1,0.991718427,1,1,0.998170732,1,1,0,1,1,1,1,1,0.205741627,1,1,1,1,1,1,1,0.516666667,0.105820106,0.950617284,1,0.927272727,1,1,1,0.925925926,0.584541063,1,0.613981763,0.831932773,1,0.979166667,0.516339869,0.892448513,0.350649351,0.40625,1,1,0.060606061,0.193277311,0.107936508,0.1484375,0.101070155,0.025062657,0,0,0.028011204,0.07120743,0.141176471,0.50295858,0.016590389,0.716,0.059101655,0.032352941,0,0.009404389,0.062009419,0.557823129,0.002380952,0,0.809876543,0.722352941,0.074962519,0,0.014705882,0.003344482,0,0.09122807,0.003378378,0,0,0,0,0,0.117063492,0.057453416,0.781291173,0,0,0,0.345537757,0,0,0,0,0.180555556,0.168888889,0.093425606,0.017934783,0.04625,0.441964286,0,0.113095238,0.270935961,0.97875817,1,1,0.007407407,0,0,0.0025,0.465144231,0.005050505,0,0,0,0.328421053,0.019504876,0,0.019047619,0.2125,0.751322751,0.484444444,0.993055556,0.915178571,0.418972332,0.965260546,0.030812325,0.360812425,0.169590643,0.468599034,0.311965812,0.202205882,0,0.842532468,0,0,0.776190476,0,0,1,0.079365079,0.583003953,0.157738095,0.570588235,0.187830688,0.006153846,1,0.51552795,0.043478261,0.713846154,0.669565217,0,0,0.049032258
45480,1,1,0.995859213,1,1,0.999390244,1,1,0,1,1,1,1,1,0.220095694,1,1,1,1,1,0.996472663,1,0.525,0.10978836,0.937242798,1,0.925454545,1,1,1,0.928888889,0.586151369,1,0.630699088,0.819327731,1,1,0.535947712,0.926773455,0.324675325,0.451388889,1,1,0.041125541,0.162464986,0.111111111,0.14453125,0.104637337,0.015037594,0.007894737,0,0.042016807,0.086687307,0.155294118,0.467455621,0.014302059,0.697333333,0.058510638,0.023529412,0,0.023510972,0.073783359,0.584510727,0,0,0.822222222,0.727058824,0.076461769,0,0.007352941,0.008361204,0,0.042105263,0.005067568,0,0,0,0,0,0.132936508,0.059782609,0.783926219,0,0,0,0.384439359,0,0,0,0,0.191666667,0.173333333,0.089965398,0.01576087,0.04375,0.446428571,0,0.075396825,0.294745484,0.984749455,1,1,0.004938272,0,0,0,0.467548077,0.015151515,0,0,0,0.324210526,0.019504876,0,0.019047619,0.2125,0.759259259,0.48,0.996527778,0.9375,0.411067194,0.961538462,0.022408964,0.359617682,0.170040486,0.47020934,0.314814815,0.143382353,0,0.855519481,0,0,0.773809524,0.001976285,0,1,0.100529101,0.598814229,0.163690476,0.589215686,0.201058201,0.029230769,1,0.525879917,0.055335968,0.653846154,0.658695652,0,0,0.068387097
45540,1,1,0.98757764,1,1,0.996341463,1,1,0,1,1,1,1,1,0.196172249,1,1,1,1,1,1,1,0.511111111,0.105820106,0.935185185,1,0.918181818,1,1,1,0.937777778,0.595813205,1,0.620820669,0.840336134,1,0.995833333,0.519607843,0.874141876,0.319805195,0.420138889,1,1,0.082251082,0.238095238,0.113492063,0.13671875,0.104637337,0.01754386,0,0,0.019607843,0.074303406,0.122352941,0.49704142,0.015446224,0.726666667,0.06678487,0.014705882,0.009868421,0.004702194,0.041601256,0.567242282,0,0,0.827160494,0.743529412,0.062218891,0,0.018382353,0.006688963,0,0.073684211,0.009290541,0,0,0,0,0,0.156746032,0.040372671,0.799736495,0,0,0,0.375286041,0,0,0,0.006153846,0.2,0.146666667,0.110726644,0.014130435,0.04625,0.4375,0,0.103174603,0.293924466,0.979847495,1,1,0.00617284,0,0,0,0.461538462,0.011363636,0,0,0,0.347368421,0.023255814,0,0.00952381,0.2,0.742063492,0.502222222,0.993055556,0.950892857,0.420948617,0.956575682,0.005602241,0.369175627,0.171839856,0.466988728,0.292022792,0.150735294,0,0.849025974,0,0,0.823809524,0,0,1,0.070546737,0.610671937,0.160714286,0.587254902,0.235449735,0.021538462,1,0.523809524,0.051383399,0.666153846,0.682608696,0.001602564,0.006410256,0.056774194
45600,1,1,1,1,1,0.998780488,1,1,0,1,1,1,1,1,0.210526316,1,1,1,1,1,0.989417989,1,0.536111111,0.123015873,0.938271605,1,0.923636364,1,1,1,0.943703704,0.582930757,1,0.595744681,0.840336134,1,1,0.493464052,0.862700229,0.331168831,0.420138889,1,1,0.060606061,0.240896359,0.11031746,0.12109375,0.102259215,0.032581454,0,0,0.042016807,0.074303406,0.16,0.526627219,0.022311213,0.706666667,0.055555556,0.029411765,0,0.017241379,0.043956044,0.588173731,0.004761905,0,0.820987654,0.717647059,0.066716642,0,0.007352941,0.001672241,0,0.098245614,0.008445946,0,0,0,0,0,0.136904762,0.047360248,0.783926219,0,0,0,0.398169336,0,0,0,0.009230769,0.190277778,0.164444444,0.076124567,0.0125,0.045,0.459821429,0,0.101190476,0.307060755,0.977124183,1,1,0.011111111,0,0,0,0.462740385,0.012626263,0,0,0,0.315789474,0.018004501,0,0.026190476,0.195833333,0.735449735,0.488888889,0.993055556,0.915178571,0.422924901,0.962779156,0.005602241,0.379928315,0.169590643,0.475040258,0.320512821,0.158088235,0,0.847402597,0,0,0.816666667,0,0,1,0.098765432,0.57312253,0.154761905,0.576470588,0.211640212,0.02,1,0.50931677,0.023715415,0.641538462,0.695652174,0,0.002136752,0.070967742
45660,1,1,0.985507246,1,1,0.999390244,1,1,0,1,1,1,1,1,0.205741627,1,1,1,1,1,0.992945326,1,0.533333333,0.111111111,0.937242798,1,0.938181818,1,1,1,0.922962963,0.610305958,1,0.609422492,0.831932773,1,0.9875,0.54248366,0.910755149,0.310064935,0.392361111,1,1,0.056277056,0.246498599,0.112698413,0.15625,0.108204518,0.01754386,0,0,0.00280112,0.061919505,0.169411765,0.479289941,0.021167048,0.696,0.059101655,0.035294118,0.003289474,0.017241379,0.047880691,0.57299843,0,0,0.808641975,0.752941176,0.068215892,0,0.007352941,0.010033445,0,0.080701754,0.009290541,0,0,0,0,0,0.132936508,0.045031056,0.797101449,0,0,0,0.42791762,0,0,0,0.006153846,0.1875,0.173333333,0.083044983,0.014130435,0.04875,0.419642857,0,0.087301587,0.325944171,0.982570806,1,1,0.012345679,0,0,0,0.466346154,0.016414141,0,0,0,0.328421053,0.016504126,0,0.00952381,0.179166667,0.787037037,0.484444444,0.993055556,0.941964286,0.43083004,0.954094293,0.005602241,0.372759857,0.172739541,0.460547504,0.296296296,0.150735294,0,0.852272727,0,0,0.771428571,0,0,1,0.137566138,0.559288538,0.160714286,0.570588235,0.17989418,0.024615385,1,0.492753623,0.04743083,0.707692308,0.682608696,0,0.004273504,0.041290323
45720,1,1,0.983436853,1,1,1,1,1,0,1,1,1,1,1,0.198564593,1,1,1,1,1,0.994708995,1,0.522222222,0.12037037,0.945473251,1,0.92,1,1,1,0.922962963,0.571658615,1,0.639057751,0.827731092,1,1,0.578431373,0.913043478,0.324675325,0.434027778,1,1,0.067099567,0.173669468,0.108730159,0.12109375,0.118906064,0.01754386,0,0,0,0.049535604,0.143529412,0.49112426,0.011441648,0.724,0.052600473,0.026470588,0.009868421,0.015673981,0.050235479,0.567765568,0.007142857,0,0.812345679,0.724705882,0.08095952,0,0.003676471,0.006688963,0,0.059649123,0.007601351,0,0,0,0,0,0.123015873,0.050465839,0.797101449,0,0,0,0.416475973,0,0,0,0.007692308,0.190277778,0.177777778,0.08650519,0.014130435,0.0475,0.464285714,0,0.103174603,0.302134647,0.981481481,1,1,0,0,0,0,0.460336538,0.005050505,0,0,0,0.341052632,0.016504126,0,0.026190476,0.195833333,0.765873016,0.528888889,0.993055556,0.964285714,0.440711462,0.960297767,0.005602241,0.385902031,0.171390013,0.465378422,0.301994302,0.158088235,0,0.849025974,0,0,0.821428571,0.001976285,0,1,0.137566138,0.596837945,0.157738095,0.581372549,0.240740741,0.015384615,1,0.519668737,0.041501976,0.709230769,0.693478261,0,0.002136752,0.055483871
45780,1,1,0.989648033,1,1,0.996341463,1,1,0,1,1,1,1,1,0.208133971,1,1,1,1,1,0.998236332,1,0.497222222,0.10978836,0.940329218,1,0.929090909,1,1,1,0.93037037,0.600644122,1,0.636018237,0.848739496,1,1,0.539215686,0.919908467,0.331168831,0.4375,1,1,0.082251082,0.193277311,0.11031746,0.140625,0.099881094,0.005012531,0.007894737,0,0,0.06501548,0.169411765,0.467455621,0.026315789,0.698666667,0.056737589,0.017647059,0,0.010971787,0.06043956,0.576661434,0.014285714,0,0.814814815,0.729411765,0.058470765,0,0,0.001672241,0,0.094736842,0.004222973,0,0,0,0,0,0.150793651,0.044254658,0.789196311,0,0,0,0.416475973,0,0,0,0.003076923,0.166666667,0.16,0.096885813,0.014130435,0.04875,0.446428571,0,0.107142857,0.293103448,0.98583878,1,1,0.002469136,0,0,0,0.462740385,0.01010101,0,0,0,0.343157895,0.021005251,0,0.030952381,0.166666667,0.755291005,0.488888889,0.996527778,0.919642857,0.440711462,0.956575682,0.008403361,0.371565114,0.157894737,0.473429952,0.304843305,0.158088235,0,0.850649351,0,0,0.802380952,0,0,1,0.088183422,0.584980237,0.166666667,0.584313725,0.238095238,0.030769231,1,0.488612836,0.037549407,0.644615385,0.665217391,0.001602564,0.002136752,0.070967742
